0.16306,0,0,2.3228,0.68885,1.787,0.16306,0.026622,0.27288,1.0183,0.08985,0.069884,0.0033278,0.079867,0,0.9218,0,1.797,0.53577,0,0,0,0.073211,0,0.99501,0,4.822,0,0.54908,0.30283,1.0948,0.4792,0.093178,0.90516,0.41597,0.56572,0.87854,3.7804
0.041612,0.020806,0,2.7087,0.89337,3.6541,0.17295,0,0.20936,2.2497,0.15735,0.70351,0,0.022107,0,1.5111,0,2.8336,0.37841,0.10403,0,0,0.26138,0,1.1547,0,7.1404,0,0.68791,0.3225,1.3212,1.0481,0.11183,2.0234,0.49805,0.53186,1.6762,2.7659
0.18472,0,0,0.90941,0.28419,2.4298,0.26998,0,0.53996,0.52575,0,0.35524,0.01421,0.042629,0,2.0888,0,1.6625,0.51155,0.01421,0,0,0.099467,0.01421,1.1226,0,9.9893,0.11368,0.56838,0.31261,0.15631,0.62522,0.028419,2.7851,0.52575,0.35524,0.32682,2.643
0.26132,0.037166,0,2.8885,0.37515,2.6504,0.080139,0.0011614,0.11266,1.2172,0.098722,0.081301,0.019744,0.037166,0,1.8153,0,3.6794,0.84437,0.037166,0.018583,0.0011614,0.15563,0,1.2253,0,6.6434,0,0.69919,0.36005,1.8931,0.74913,0.088269,0.80372,0.42857,0.223,0.7619,2.4832
3.1161,0.059925,0,5.4157,1.1461,5.8502,0.18727,0,0.30712,2.824,1.4682,0.31461,0.059925,0.059925,0,4.4644,0,9.3483,2.7041,1.4382,0,0.67416,0.29963,0,6.0375,0,39.004,0.059925,2.7491,1.176,7.4232,3.7004,0.68165,5.2584,2.5843,1.4682,7.3783,6.4494
7.4366,0,0,11.042,14.197,25.54,0.52582,0.67606,9.0141,15.399,7.5869,1.5023,0,0,0,5.784,0,11.493,62.047,0,0,0.52582,0.75117,0.075117,18.479,0,78.648,0.60094,0.97653,1.277,24.488,5.3333,0.22535,5.1831,7.9624,5.108,27.268,14.648
0.18208,0.18208,0,5.6444,9.0128,20.484,0,0,2.458,6.0085,7.4651,4.9161,0,0.091038,0,6.4637,0,8.5576,25.946,0,0.091038,2.7312,0.63727,0,6.7368,0,42.879,0.18208,0.91038,2.8222,13.656,5.9175,0.54623,6.6458,5.1892,1.3656,12.29,8.3755
0.30732,0.076831,0,2.7659,4.1489,23.318,0.038415,0.038415,0.9988,6.108,3.5726,1.9592,0.076831,0.34574,0,6.4922,0,4.3794,14.06,0.53782,0.076831,2.3049,0.42257,0.23049,4.072,0,19.515,0.076831,0.53782,1.0756,6.108,2.6891,0.69148,2.7275,1.9592,1.0372,7.6447,6.569
3.9755,0,0,7.9018,13.252,45.301,0.19632,1.1779,4.4172,11.043,15.804,4.908,0,0.04908,0,11.092,0,24.933,33.227,3.9264,0.04908,0.2454,1.865,0.78528,14.871,0,70.626,0,1.3742,3.7301,27.141,6.5276,1.5706,7.362,7.1166,6.9202,36.221,16.098
1.6306,0,0,36.841,10.955,40.51,0,0.050955,3.3121,6.6752,7.8471,4.1783,0.40764,0.050955,0,12.484,0,40.662,38.879,1.6306,0,1.0191,3.5669,0,8.9682,0,105.99,0,2.8535,4.2293,34.599,10.14,1.6815,6.6242,5.707,3.7197,54.573,19.669
