"Dataset"	"Station"	"Tara_Sample_ID"	"Depth_layer"	"Fraction_size"	"Latitude"	"Longitude"	"Ab_Zooplankton"	"Ab_Copepoda"	"Ab_Rhizaria"	"Ab_Cnidaria"	"Ab_Tunicata"	"Ab_Eumalacostraca"	"Ab_Pteropoda"	"Ab_Chaetognatha"	"Ab_Other_large"	"Ab_Other_small"	"Ab_Other_unid"	"Ab_Small_grazers"	"Ab_Acartiidae"	"Ab_Aetideidae"	"Ab_Arietellidae"	"Ab_Augaptilidae"	"Ab_Calanidae"	"Ab_Calanoida_unidentified"	"Ab_Candaciidae"	"Ab_Centropagidae"	"Ab_Corycaeidae"	"Ab_Eucalanidae"	"Ab_Euchaetidae"	"Ab_Harpacticoida"	"Ab_Heterorhabdidae"	"Ab_Lubbockiidae"	"Ab_Metridinidae"	"Ab_Monstrilloida"	"Ab_Oithonidae"	"Ab_Oncaeidae"	"Ab_Paracalanidae"	"Ab_Pontellidae"	"Ab_Rhincalanidae"	"Ab_Sapphirinidae"	"Ab_Temoridae"	"Ab_Calanoida"	"Ab_Cyclopoida"	"Ab_Poecilostomatoida"	"Ab_Copepoda_unid"	"Temperature"	"Salinity"	"Oxygen"	"Depth_min_O2"	"MLD"	"Zeu"	"PAR"	"PAR2"	"Kd_PAR"	"beta470_sur"	"bb470_sur"	"bac660_sur"	"Kd490"	"bbp470"	"Chla_10m"	"Chla_integrated"	"DCM"	"NPP"	"Micro"	"Nano"	"Pico"	"Nitrates"	"Phosphates"	"Silicates"	"Iron"	"POC"	"PIC"	"Lyapunov"	"flux200m"	"flux500m"	"flux1000m"	"Distance"
"86"	"wp2"	139	"TARA_P100001216"	"0-100"	200	6.3493	-95.182	12.4122927003826	11.7735306337667	0.838720652652714	1.6070005752935	2.91972287355591	1.33326388527168	5.38148667012478	3.1748021039364	2.74749082420282	3.07372873619051	2.89646815381689	2.77330063961294	1.67980723411841	0	0	1.05969850212481	0.838720652652714	10.0226154821072	1.33326388527168	0	3.64907088379655	2.82394431539064	2.74749082420282	0	0	0	1.67980723411841	0	6.6354232505238	5.40862818175856	2.11642449403147	0	1.33326388527168	1.21191827410604	0.838720652652714	10.2474909583522	6.6354232505238	5.9305890042626	5.07823610407802	26.268	33.404	198.88	5.7889603720624	15	NA	NA	27.49402633	NA	0.000378	0.001655	0.23361	NA	NA	0.499805120482525	3.39293556901609	3.04452243772342	456.336	20.3272082	33.97277974	45.70001206	2.97887473843052	1.28448015026235	2.91766614272369	1.97e-05	70.19355392	0.000346121	0.0145835	0.699159269	0.568772879	NA	810.9206448
"87"	"wp2"	140	"TARA_P100001229"	"0-100"	200	7.4155	-79.3107	13.3232938314163	11.996526772599	5.60630667032776	3.08147115866264	5.00346426588471	2.76111206324283	3.6129165637537	3.14677590670583	3.71737626683462	4.23972141281024	3.89189638857088	4.66422207565585	0.748887238721851	0	0	1.88894783873437	1.08008229825529	9.12160066036533	0.748887238721851	2.42836709435879	5.0479389033722	1.49925889316	2.73328706379472	1.90836569719823	0	0	2.3916375628607	0	5.60407866131077	8.17699281502388	1.90836569719823	0	0.594392195276313	0	1.92739624007505	9.41245519597115	5.60407866131077	8.77365571677975	3.28903615794844	26.529	29.129	205.55	6.0550489465111	11	3.39121144301417	14.686	36.39512	0.1076	0.000338	0.001272	0.19184	0.050018	0.0019899	0.0878487762729601	3.08054971800769	3.09104245335832	475.56275	38.83957765	25.52998591	35.63043644	3.01001743900008	1.27768114511124	2.83574496709647	0.000706879	69.86841965	0.000346671	0	4.916057116	4.568789883	NA	87.32839028
"88"	"wp2"	141	"TARA_K100000734"	"0-100"	200	9.8432	-80.0613	10.1812612510385	8.75086250001336	4.35891508510769	1.4309436775714	4.52154279440797	2.0303698356321	3.58330749335372	3.12576514597457	4.23042904660383	2.77330063961294	4.23823737106561	3.06736489037459	0	0	0	0	2.12679202928852	6.75543229823463	1.07721734501594	1.55499601946852	4.60855371271805	1.55499601946852	0.748887238721851	2.80923819388068	0.943538796063307	0	0	0	1.99582462251079	3.43640240439537	4.83373229630475	0	0	0.748887238721851	2.6202559818262	7.7131724829028	1.99582462251079	5.17861036152146	3.27542192959488	27.321	34.819	194.81	7.87299436620435	10	4.23582358425489	NA	33.34956011	0.058692	0.000367	0.001458	0.19417	NA	NA	0.118076325975906	2.94031205406095	3.63758615972639	494.7895	NA	NA	NA	1.89853881193144	0.756113002527207	1.63381794126038	0.001273584	58.24848484	0.000180005	0.022286	9.540051483	5.728645424	NA	61.51141999
"89"	"wp2"	142	"TARA_K100000741"	"0-100"	200	25.5516	-86.156	7.1287730093631	6.22953304979262	2.91345315006364	1.08008229825529	2.91698318560452	1.73690912054343	2.75673281392106	1.96263978611315	1.82815803992201	2.16728450493372	2.10369719073172	2.70897788735361	0	0	0	0.464158883361278	0.833955091540261	4.50517922193387	1.51684711186136	0.954640270936004	3.41595728547086	0.464158883361278	1.08008229825529	0.464158883361278	0	0	1.34257468891731	0	3.68967170743838	3.45688605753326	1.32572050525082	0.879365934431636	1.02280912176967	0.574889707894483	0	4.7077885047559	3.68967170743838	4.3331492360974	2.2663013636596	25.014	36.373	195.1	8.5178402689935	162	3.65930571002297	17.398	27.02801491	0.086033	0.000225	0.000518	0.15607	0.042511	0.00085914	0.169599304380125	3.0776753282699	4.02535169073515	353.5895	17.02903921	54.38772968	28.58323111	1.34744219242741	0.547045683312996	1.22892673027434	0.001205108	54.05694403	0.00011425	0.2216855	1.880168166	1.872989481	2.344279624	390.8960968
"90"	"wp2"	143	"TARA_K100000776"	"0-100"	200	30.0803	-79.5281	8.09638613366088	7.49445516090408	2.20151410921849	1.01315940382018	2.7390751136307	1.89081438919656	3.15751125947739	1.67268932147384	1.53827433619624	2.51299896033354	2.20151410921849	2.47113466638271	0.638250429885991	0	0	0.638250429885991	1.09139288306111	5.81036592562576	1.89081438919656	0	3.8713215178459	0	1.27650085977198	1.46122871481256	0.804145151717812	0	1.89081438919656	0	3.24215068303864	4.18143735433307	1.37506886707414	0.638250429885991	0	0	1.01315940382018	6.01864569999341	3.24215068303864	5.08030336915638	2.79565653103198	25.025	36.41	193.82	7.82973528233773	62	3.47602664488645	11.091	21.86517143	0.093115	0.000231	0.000481	0.13237	0.043243	0.00070705	0.119390631670087	2.73643809155681	3.76120011569356	NA	10.29999606	52.56870042	37.13130352	1.65403816536175	0.611691979077898	1.30426361473234	0.001122404	62.52205927	0.000123891	0.324	1.620678291	2.045695088	NA	167.2909684
"91"	"wp2"	144	"TARA_K100000825"	"0-100"	200	35.818	-73.6278	8.43493575484275	7.48774294248069	2.70579459665726	2.05117917486197	3.84602389304512	1.98910745054782	2.14722916901894	2.63474083100432	2.62219655352745	2.71712932430889	2.71712932430889	2.80627842839044	1.40777981663696	0	0	0.629960524947437	1.082932132832	6.10061805078748	1.36440898976259	0.629960524947437	3.248796398496	0.629960524947437	1.26618941700536	1.56185840324904	0	0	2.33310655392348	0	3.96807927781254	3.91899564717852	1.082932132832	0	0	0.798956974045401	1.26618941700536	6.32003364827463	3.96807927781254	4.56258240922019	1.96781827920866	22.562	36.583	202.49	9.24823438421302	66	3.39121144301417	11.425	22.14854843	0.10152	0.000259	0.000723	0.097145	0.043632	0.00096315	0.180177593479544	2.93576356158166	2.63905732961526	481.9585	14.8162287	52.38770844	32.79606286	1.15420639748772	0.390669461605779	1.06529024394742	0.000948721	62.64886298	8.83e-05	0.196897	1.919202734	2.222931577	1.342294278	180.400646
"92"	"wp2"	145	"TARA_K100000814"	"0-100"	200	39.1839	-70.0565	4.64189825224136	4.22688722103488	1.03228011545637	1.03849882037022	1.25570723564389	0.736806299728077	1.54668037377204	2.05197113601204	1.17927370799407	1.1186889420814	1.27650085977198	1.69386485198585	0.861773876012753	0	0	0	0.271441761659491	3.60061717813656	0.271441761659491	0.861773876012753	0.697953204690889	0.697953204690889	0	0	0	0	0	0	2.95411663132638	0.879365934431636	0	0	0	0	0.683990378670679	3.65082235802233	2.95411663132638	1.00662270956011	1	14.078	35.313	234.86	5.94392195276313	97	3.10723250595386	7.7705	16.82210129	0.11876	0.000262	0.000584	0.13222	0.060259	0.00097161	0.279871650359804	3.4085730772221	2.56494935746154	488.7515	38.78716428	34.06501369	27.14782203	2.03766135949678	0.856211703758994	1.38706192376254	0.001000265	86.50897064	8.63e-05	0.0962615	1.387707152	1.366915733	1.0764424	254.0444342
"93"	"wp2"	147	"TARA_P100001293"	"0-100"	200	32.9779	-66.5472	4.35628193532767	3.45157807802708	2.01077517686132	1.67387984808321	1.48428028019786	0.603681073679769	1.60957796635833	1.77897344334582	1.45021796168576	1.60441489009459	1.57001446968962	2.03842374714286	1.76624332247784	0	0	0	0.506579701910089	2.5773174850842	0.341995189335339	0.448140474655716	0.66943295008217	0	0	0.448140474655716	0	0	0.638250429885991	0	2.49009413470777	0.553965825675446	0	0	0	0	0	2.8496254765882	2.49009413470777	0.777498009734259	0.935990162314116	20.142	36.746	214.14	6.23167968436975	228	3.58304787101595	14.735	25.9890264	0.08792	0.000253	0.00064	0.10334	0.040977	0.00089311	0.18898265566696	3.68658682805405	2.56494935746154	415.07	NA	NA	NA	1.09791270845734	0.314138065239139	1.00361193819524	0.001058753	53.39067332	2.8e-05	0.0602785	0.474208141	0.488835548	NA	882.4784986
"94"	"wp2"	148	"TARA_P100001303"	"0-100"	200	32.5931	-61.4917	6.07381050056704	5.07901152569704	1.63241190102949	1.74679686175431	2.84469105030622	1.32382118960525	1.41113568110281	2.03440476245251	1.83511305596701	1.95830340480392	2.06221146866778	3.23643259236457	2.53081852626264	0	0	0	0.748887238721851	3.8290479310178	1.03849882037022	0	1.84201574932019	0.748887238721851	0	0.887904001742601	0.51924941018511	0	0.51924941018511	0	3.3231913958491	0.887904001742601	0.887904001742601	0	0	0.748887238721851	0	4.22277873038094	3.3231913958491	1.94605822188911	2.08392871872048	20.465	36.77	213.87	5.67741137084543	104	3.47602664488645	14.69	31.33271943	0.095409	0.00023	0.000469	0.1019	0.043923	0.00061659	0.109141359252442	3.40926872059237	3.97029191355212	485.4285	NA	NA	NA	1.15508148322896	0.402201403991996	1.02673709014497	0.000998614	66.42600187	0.000143193	0.082547	0.937198207	0.783165188	NA	1273.164464
"95"	"wp2"	149	"TARA_P100001315"	"0-100"	200	34.0862	-49.8109	5.63006786070793	4.93406774230097	1.80798917945857	1.43419214201712	2.8496254765882	0.788373516310524	0.993288388379269	2.32388469264958	1.80798917945857	1.34993140940949	1.94693799516532	1.57942402762961	1.64235829664806	0	0	0	1.19814528297902	4.04062761873062	0	0.904504169651028	1.70080699862928	0.993288388379269	0	0	0	0	0.788373516310524	0	3.01180533560002	1.94693799516532	0	0	0	0.788373516310524	0.629960524947437	4.20946467203221	3.01180533560002	2.33921419057029	1.57942402762961	18.735	36.58	220.22	9.07751968323485	151	3.55689330449006	18.845	35.4151615	0.096398	0.000298	0.000932	0.12776	0.051216	0.00093295	0.204678109586778	3.59630536123265	3.49650756146648	573.1176667	NA	NA	NA	1.51887266363497	0.578211394441954	1.12240223651414	0.001042311	68.56736064	0.000107051	0.0761795	1.152893591	0.986681447	NA	1445.390988
"96"	"wp2"	150	"TARA_P100001346"	"0-100"	200	35.8387	-37.1607	8.60465765368902	8.22112340915021	1.99163170128991	1.55223403138159	2.41757925634558	1.1840481475429	0.939779637495297	2.29260384075041	1.99163170128991	2.23870886477663	2.23870886477663	2.88849983803128	1.95569233050084	0	0	0	1.35539677836124	7.29200350371402	1.27650085977198	0.748887238721851	2.29260384075041	0	1.1840481475429	0.748887238721851	0	0	1.91838115861121	0	2.95373461701573	4.14217813457005	0.939779637495297	0	0	1.07721734501594	0.748887238721851	7.43004584709659	2.95373461701573	4.3857666792277	4.28267774321694	17.582	36.484	228.77	8.58168085405241	75	3.53034833532606	19.167	37.7933852	0.10107	0.000302	0.000941	0.13572	0.051292	0.0011687	0.201568474156411	3.21069606163468	3.49650756146648	518.3741667	NA	NA	NA	1.44408010479924	0.547092090681765	1.22141531527268	0.001200144	60.81105203	0.000188794	0.049474	0.499837768	0.538796304	NA	812.6067378
"97"	"wp2"	151	"TARA_P100001992"	"0-100"	200	35.8528	-29.1851	8.64561128121178	7.87912020892145	2.92167665015178	2.12236119972675	3.38103629394072	1.91838115861121	1.75441064292772	2.80331240640104	2.39338455951029	2.71215371427973	2.71215371427973	2.59426744889918	2.05907143873471	0	0	0	1.84004883298249	6.05059074895365	1.55223403138159	0.939779637495297	3.6603011686439	1.07721734501594	1.42768039674009	0	1.07721734501594	0	2.31893629398093	0	2.85495189174275	4.81137349244227	1.1840481475429	0	0	1.1840481475429	0	6.38716503235361	2.85495189174275	5.4522589743287	3.52069373379098	17.272	36.413	231.32	8.87480988814479	54	3.8485011312768	23.803	33.0663505	0.077308	0.000244	0.00054	0.091222	0.039176	0.00064958	0.0432558303375721	3.31463984094599	4.21950770517611	447.0798333	NA	NA	NA	1.46852954288845	0.581987828577586	1.18916755565682	0.001147136	66.64654055	0.000191232	0.0299115	0.864560116	0.747372438	NA	309.3164094
"98"	"wp2"	152	"TARA_P100002117"	"0-100"	200	43.2231	-17.5565	11.7971217723915	11.0586400079611	0.51924941018511	0	2.14433337431318	2.85576957813766	5.8002774342123	0	1.88614107703875	3.67689522310936	1.92559997040437	1.65948016819319	0	0	0	0	0	10.0586552831093	0.51924941018511	1.7099759466767	0.661910594802623	0	0	1.69386485198585	0	0	0	0	5.93447214039994	2.40208152749612	0.51924941018511	0	0	0	0	10.0760862861301	5.93447214039994	2.41814944015359	5.4449606927135	14.276	36.155	243.26	8.05688620287555	156	3.23961180127748	12.194	30.93056311	0.12302	0.000268	0.00065	0.12167	0.055665	0.0013586	0.248873674284992	3.72768771322936	3.25809653802148	484.369	NA	NA	NA	1.54244210649503	0.624630892885479	1.19717700602671	0.00101877	96.96589749	0.000218033	0.049417	1.148365057	0.954326622	0.224050286	690.3125719
"99"	"wp2"	153	"TARA_P100002102"	"0-100"	200	44.0565	-16.5436	9.51786113472991	8.97018943376772	0.760590492152278	0.760590492152278	1.38730010917983	2.03601426056248	4.38715260653728	0	2.07157464572054	3.16018372055804	2.23136878302215	1.52692134429846	0	0	0	0	0	8.28595874370766	1.21191827410604	2.1052025201833	0.760590492152278	0	0.760590492152278	0	0	0	0	0	4.8644941409191	1.52692134429846	1.21191827410604	0	0	0	0	8.35017748556009	4.8644941409191	1.5874010519682	3.51854106206274	14.112	36.113	242.67	5.38321261208728	104	3.07231682568585	NA	33.97506892	0.14372	NA	NA	NA	0.046319	0.00046936	0.122589245083752	3.94356973334808	3.78418963391826	NA	NA	NA	NA	1.73939160479915	0.701696565045929	1.29450341966924	0.000734467	173.8740238	0.000415336	0.083398	1.121075759	0.787891374	0.427975625	614.293507
"100"	"wp2"	155	"TARA_P100004547"	"0-100"	200	54.5963	-16.6663	5.30655413204901	4.32852853371075	1.48579176828931	2.16230549443957	3.05776931706866	1.22760102619215	1.33886590016434	0.771944262936164	2.05828493314301	1.54108654416791	2.09081399578968	2.13778908120125	1.33886590016434	0	0	0	1.96090753473995	3.03514228801122	0	0.430886938006377	0.430886938006377	1.00332228354209	0	0.875034012283327	0	0	1.3993193970731	0	3.17049705773023	1.08008229825529	0	0	1.3768295205556	0	0	3.53941833463892	3.17049705773023	1.10520944959212	1.17927370799407	11.104	35.508	261	7.99478827214056	26	3.58304787101595	22.163	41.3473537	0.097462	0.000372	0.001175	0.1558	0.045613	0.0014948	0.552493340562324	4.03988028065234	2.56494935746154	NA	70.28706983	21.83593447	7.876995692	2.09239501696966	0.782467530899339	1.31908884549173	0.000477562	68.63937161	0.000282523	0.09184975	16.15583865	16.31108242	NA	424.9694959
"101"	"wp2"	157	"TARA_P100004029"	"0-100"	200	65.6752	-1.7654	22.2420718292253	21.8502222851256	5.03968419957949	2.37933649088738	3.24310173932172	0	3.92852199859097	4.61873268463317	3.45549080146568	4.44087259315459	5.38079598325714	4.75911454000146	3.92852199859097	0	0	0	10.4342068925523	15.9499739585467	0	5.03968419957949	0	0	0.748887238721851	0	0	0	2	0	11.3916734108442	9.78340938588549	0	0	0	0	0	17.534029025231	11.3916734108442	9.78340938588549	13.4797134720595	6.8438	35.136	315.73	6.29119455155629	12	3.10723250595386	NA	27.483475	0.14491	NA	NA	NA	0.06742	0.0024661	0.24405144992589	3.8474354164201	3.17805383034795	NA	40.80015279	42.38784882	16.81199839	1.70028830173873	0.677515442883607	0.87708227886699	0.000599484	114.9631805	0.000797054	0.121118	16.29929628	16.8822059	15.371572	429.4176008
"102"	"wp2"	158	"TARA_P100004213"	"0-100"	200	67.1869	0.302	18.5760589186963	17.8732870381602	2.49545842128775	4	4.63632239311814	2.98174094629862	5.85027636457064	4.90403665699859	4.57885697021333	3.88218922048568	4.66452849894455	3.14441776094019	1.94076279919189	0	0	0	9.43965442094109	14.7627869581622	0	1.94076279919189	1.94076279919189	0	1.54108654416791	0	0	0	0.96905210834335	0	8.9074465305318	7.47595260843037	0	0	0	0	0	15.9761363004353	8.9074465305318	7.5192984482095	7.4154655856376	7.839	35.279	315.47	3.58304787101595	10	2.88449914061482	9.1942	30.39005292	0.1688	0.00054	0.001956	0.78997	0.073797	0.0043945	0.662950825124548	4.17133492391603	2.63905732961526	NA	62.30074835	24.8670537	12.83219795	2.03608461802364	0.814112851520663	1.64407905386454	0.000761878	152.8706839	0.000733652	0.0895145	6.767967884	5.560521861	2.936221167	517.5338723
"103"	"wp2"	159	"TARA_P100004223"	"0-100"	200	68.9846	2.1404	10.2659952522822	8.82330256497408	2.14939590022569	2.02306628389888	3.48921852328489	4.5613010548288	4.08984199627535	4.34818702800614	2.82811804939126	2.4607193789209	3.11926949805446	3.74229529194551	1.03228011545637	0	0	0	5.06137682749513	4.64792368858885	0	0	0	0	1.40271581669993	0	1.03228011545637	0	1.1840481475429	0	7.37481087325018	2.93875832614668	0	0	0	0	0	6.18576338026836	7.37481087325018	2.93875832614668	3.19288785045928	7.3609	35.328	307.13	4.4140049624421	20	2.80203933065539	NA	33.79629	0.18266	NA	NA	NA	NA	NA	0.42316749222117	4.70643351964718	3.2188758248682	NA	64.25899652	27.72870439	8.012299089	1.20896069944993	0.585937814459091	0.898014139918852	0.000874157	374.5871506	0.000471166	0.058176	1.024372259	1.056326422	0.08257	454.195947
"104"	"wp2"	160	"TARA_P100004225"	"0-100"	200	70.3568	3.6021	10.2692835479872	9.4019084702028	1.54108654416791	1.3993193970731	2.96477316082459	3.31926291277025	2.31084980883124	3.59933115146165	3.49003970912912	2.15873497028458	3.8310929988435	4.25063427673044	1.22316120069309	0	0	0	6.74746132241399	4.11125205804135	0	1.22316120069309	0	0	1.22316120069309	0	0	0	1.11064054147667	0	7.55684218124859	1.65948016819319	0	0	0	0	0	7.2655788662427	7.55684218124859	1.65948016819319	3.46495642136361	7.272	35.346	304.23	4.93242414866094	24	3.07231682568585	NA	33.79629	0.13824	NA	NA	NA	NA	NA	0.698532652836283	4.70643351964718	3.29583686600433	NA	60.68917089	32.41172851	6.899100604	1.9060747397771	0.725674679128309	1.55227428881371	0.000874157	364.1092834	0.000462997	0.058176	0.973639049	1.135359385	0.4692995	438.5058269
"105"	"wp2"	161	"TARA_P100004196"	"0-100"	200	72.3747	3.9192	8.65656778972936	8.15284254792732	1.34442142396715	0	0.704729873206489	0.887904001742601	0.704729873206489	2.60806176224693	4.24546228484402	1.73469649506467	3.12815148739898	1.60957796635833	0.887904001742601	0	0	0	7.05139050083962	3.94122390623394	0	0	0	0.704729873206489	0	0	0	0	2.05671011620596	0	4.51157513855766	0	0	0	0	0	0	7.49819215685469	4.51157513855766	0	3.18633495805187	5.0487	35.251	323.68	10.0629364032792	38	3.03658897187566	NA	33.79629	0.15559	NA	NA	NA	0.085882	0.0029084	0.471914302746027	4.70643351964718	2.94443897916644	NA	58.97051921	35.51768831	5.51179248	1.9703973362613	0.788672662936716	1.6400865014854	0.000874157	364.1092834	0.000462997	0.058176	3.094672755	2.542421699	1.112343	439.9911783
"106"	"wp2"	162	"TARA_P100004194"	"0-100"	200	74.167	3.9098	13.3439367042929	12.6774684713245	1.88894783873437	0	0.748887238721851	0	0	3.33372217686067	5.38079598325714	1.18878439055263	5.42883523318981	5.17425639077741	2.03440476245251	0	0	0	4.94962756099985	6.72395081359793	0	2.64621507845992	0	0	0	1.18878439055263	0	0	0	0	10.7675753604107	5.54540918419159	0	0	0	0	0	7.67561861275849	10.7675753604107	5.54540918419159	5.60853290987943	2.15	35.074	354.26	10.053051390627	22	3.03658897187566	NA	33.79629	0.1642	NA	NA	NA	0.088469	0.0031315	0.570437026567006	4.70643351964718	2.77258872223978	NA	69.69973295	28.51310507	1.78716198	1.90488126236184	0.75232405020814	1.40884485307243	0.000874157	364.1092834	0.000462997	0.058176	2.434728364	1.173180196	0.67149	446.7134648
"107"	"wp2"	163	"TARA_P100004234"	"0-100"	200	76.0888	1.4763	4.36504676104905	4.09541426611707	0	0	0.412128529980856	0.412128529980856	0	1.19814528297902	1.2141835471794	0.654213262037718	1.19814528297902	2.20288876715248	0	0	0	0	2.70169075628927	2.23069910447562	0	0.51924941018511	0	0	0	0	0	0	0.412128529980856	0	3.16551512454243	1.54946217899916	0	0	0	0	0	3.14239367427793	3.16551512454243	1.54946217899916	1.25992104989487	1.9546	35.058	362.99	4.49794144527541	19	2	0.3342	39.10518608	0.53938	0.000522	0.00189	0.98557	0.26336	0.0031292	2.06878496149131	4.44789245537984	2.63905732961526	NA	NA	NA	NA	2.07340807885489	0.846928940659957	1.69539874539116	0.000591845	252.0341104	0.000595768	0.066221333	2.019516413	1.377073888	0.549388333	352.9095202
"108"	"wp2"	167	"TARA_G100019267"	"0-100"	200	71.0055	38.7136	6.55418220563499	5.37929888644623	1.04464392682232	0.697953204690889	0	0.661910594802623	0	2.69894792114852	1.73911612307063	4.31299476225062	2.34589596046382	2.80458432690514	0.771944262936164	0	0	0	3.71737626683462	2.60659077391331	0	0.771944262936164	0	0	0	0	0	0	0.883655592240361	0	4.31191933650793	0.771944262936164	0	0	0	0	0	4.13478241479679	4.31191933650793	0.771944262936164	1.57942402762961	8.7639	34.907	290.07	3.8485011312768	23	3.07231682568585	NA	42.681683	0.16092	NA	NA	NA	0.065265	0.0020833	0.256678902613384	3.90208579448891	3.43398720448515	NA	71.9546662	14.95919165	13.08614215	0.444796018113863	0	1.03328982358134	0.000430005	116.7825508	0.00057966	0.011037	NA	NA	NA	241.8609246
